"sigid","ligand","perturbed_receptors","n_upregulated","n_downregulated","total_strength","n_significant_genes","n_signatures"
"sig_IL1B_1_GSE6789_nn","IL1B","ABCA1,ACVR1B,ACVR2A,ADGRL1,ADORA2B,AMHR2,AR,AVPR1A,BDKRB2,BEX3,C3AR1,CD200,CD248,CD274,CD38,CD40,CD44,CD47,CD69,CLEC14A,CXCR4,DDR1,EDA2R,EDNRA,EPCAM,EPHA3,EPHB3,F2RL1,F3,FAS,FGFR1,FLOT1,FLT1,FLT4,FZD2,FZD4,FZD6,FZD8,HTR6,HTR7,ICAM1,ICOSLG,IFNAR1,IFNAR2,IFNGR2,IL10RB,IL13RA1,IL15RA,IL18RAP,IL1R1,IL1RL1,IL1RL2,IL2RG,IL4R,INSR,ITGA5,ITGA9,ITGAV,ITGB5,LGR5,LPAR1,MERTK,NPR3,NPY1R,NRP2,NTRK3,OGFR,OLR1,OSMR,PDGFRB,PLAUR,PLSCR1,PLXNA1,PLXNB2,PROCR,PTCH1,PTH1R,PTPRJ,PVR,RGMB,S1PR2,SDC4,SELE,SELP,SLC16A1,SLC40A1,TFRC,TGFBR2,TGFBR3,TLR2,TLR4,TNFRSF10B,TNFRSF1B,TNFRSF9,TSHR,TYRO3,UNC5B,VCAM1,VLDLR",850,978,1498.72564686608,1828,20
"sig_IL1B_2_GSE58203_nn","IL1B","ACVR2B,ADGRG1,ADORA2B,ALCAM,BAMBI,BDKRB1,BDKRB2,CAV1,CD200R1,CD274,CD40,CD44,CD82,CSPG4,EGFR,EPHA1,HLA-F,HRH1,ICAM1,IFNAR1,IFNAR2,IFNGR2,IL17RB,IL18R1,IL31RA,IL4R,IL6R,ITGA5,KDR,LAMA4,LMBR1L,LPAR4,LRP4,NECTIN2,NRP2,NTRK3,OXTR,PLAUR,PTPRJ,S1PR2,SCARF1,SDC4,SELE,SIRPA,TFRC,TGFBR1,TNFRSF10B,TNFRSF10D,TNFRSF12A,TNFRSF18,TNFRSF1B,TNFRSF9,TRAF2,TYRO3",893,1110,1506.50730430012,2003,20
"sig_IL1B_3_GSE58203_nn","IL1B","ACKR3,ACVR1B,ACVR2A,ACVR2B,ADGRE5,ADGRG1,ADIPOR1,ADORA2B,ADRA2A,ALCAM,APLNR,AR,ATRN,BDKRB1,BDKRB2,BMPR1A,BOC,CAV1,CCRL2,CD274,CD40,CD44,CD46,CD47,CD55,CD80,CD82,CD86,CD93,CDON,CKAP4,CLEC2D,CSPG4,CXADR,CXCR5,DCBLD2,DDR1,DIP2A,DSC3,DYSF,EDNRA,EDNRB,EGFR,EPHA2,EPHB2,EPHB3,EPHB4,EPOR,ERBB3,FAS,FGFR1,FGFR2,FLOT1,FLT1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,GAS1,GFRA3,GHR,GLP1R,GP1BA,GPR37L1,GPR39,GRM5,HLA-F,HTR2A,HTR2B,HTR5A,ICAM1,ICAM3,ICOSLG,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IGF1R,IL10RB,IL15RA,IL17RA,IL17RB,IL18R1,IL18RAP,IL1R2,IL1RAP,IL27RA,IL31RA,IL4R,IL6R,IL7R,INSR,ITGA1,ITGA5,ITGAE,ITGB3,ITGB8,JMJD6,KCNJ15,KDR,KISS1R,KIT,KLB,KREMEN1,LAMA4,LDLR,LMBR1L,LPAR2,LPAR4,LRFN3,LRP4,LRP6,LSR,MCAM,MGRN1,MRC1,NECTIN1,NECTIN2,NOTCH2,NOTCH3,NPR2,NRP2,NT5E,NTNG1,OGFR,OLR1,OSMR,OXTR,P2RY14,PDGFRA,PITPNM3,PLAUR,PLGRKT,PLSCR4,PLXNA2,PRTG,PTCH1,PTPRG,PTPRJ,PTPRS,RGMB,RHBDL2,ROR1,S1PR2,SCARF1,SCN8A,SDC4,SELE,SIRPA,SLC16A1,SLC40A1,SSTR2,STRA6,TGFBR1,TGFBR3,THBD,TLR2,TNFRSF10B,TNFRSF10D,TNFRSF11B,TNFRSF12A,TNFRSF18,TNFRSF19,TNFRSF1A,TNFRSF1B,TNFRSF4,TNFRSF9,TRAF2,UNC5B,UNC5C,UTS2R,VCAM1,XCR1,ZNRF3",2763,3909,4653.30859450426,6672,20
"sig_IL1B_4_GSE58203_nn","IL1B","ABCA1,ACKR4,ACVR2B,ADAM11,ADAM22,ADCY1,ADCYAP1R1,ADGRG1,ADGRL1,ADIPOR1,ADRA2A,AGR2,ALCAM,ALOX5,AR,ATRN,AVPR1B,BAMBI,BDKRB1,BDKRB2,BEX3,BMPR1A,BMPR2,BOC,C5AR1,CALCRL,CANX,CAV1,CD200,CD209,CD274,CD38,CD40,CD44,CD46,CD47,CD53,CD80,CD81,CD82,CD93,CDON,CHL1,CKAP4,CNTNAP1,CR1,CRHR2,CSF2RB,CSF3R,CXCR3,CXCR4,DCBLD2,DCC,DDR1,DDR2,EDNRB,EGFR,EPHA2,EPHB2,EPHB3,EPHB4,EPOR,ERAP1,ERBB2,F11R,F2R,FAS,FGFR1,FGFR2,FLOT1,FZD1,FZD10,FZD2,FZD4,FZD5,FZD6,FZD8,GFRA3,GHR,GLG1,GP1BA,GPC4,GPR182,GPR35,GPR37,GPR37L1,GPR39,GRM5,HLA-F,HRH3,HTR2A,HTR2B,HTR4,HTR6,ICAM1,ICOSLG,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IGF1R,IL11RA,IL13RA1,IL15RA,IL17RA,IL17RB,IL17RE,IL18R1,IL1RAP,IL20RA,IL31RA,IL4R,IL6R,IL7R,ITGA1,ITGA11,ITGA5,ITGA8,ITGAE,ITGB5,ITGB8,JAM3,KCNJ15,KIT,KL,KLRD1,KREMEN1,LAMA4,LAMP1,LAMP2,LDLR,LGR4,LILRA4,LINGO1,LPAR1,LRFN3,LRP11,LRP4,LRP5,LRP6,LRP8,LTBR,MC1R,MCAM,MCHR1,MMP24,MPL,MRC1,MYLK,NCR3,NECTIN1,NEO1,NPR2,NPR3,NRCAM,NRP1,NRP2,NRXN1,NTNG1,OGFR,OSMR,PDE1A,PDGFRA,PDGFRB,PECAM1,PILRA,PITPNM3,PLAUR,PLD2,PLG,PLGRKT,PLSCR1,PLSCR4,PLXDC1,PLXDC2,PLXNA2,PLXNB1,PLXNB2,PLXNC1,PLXND1,PTCH1,PTK7,PTPRF,PTPRG,PTPRM,PTPRS,PVR,RHBDL2,ROBO1,ROR1,SCN5A,SCN8A,SDC1,SDC2,SDC4,SIRPA,SLC16A7,SLC40A1,SMO,SORT1,STRA6,TGFBR1,TLR2,TLR4,TLR5,TMEM67,TNFRSF10B,TNFRSF11B,TNFRSF14,TNFRSF18,TNFRSF19,TNFRSF1A,TNFRSF1B,TNFRSF21,TNFRSF25,TNFRSF9,TRAF2,TREM1,UTS2R,VLDLR,VSIR,XCR1,ZNRF3",3537,3952,5087.01851411473,7489,20
"sig_IL2_1_GSE6085_nn","IL2","CD69",31,12,82.6511931120912,43,25
"sig_IL2_10_GSE6085_nn","IL2","ADGRG1,BOC,CANX,CD151,CD53,CD8A,CD96,CTLA4,DAG1,DCBLD2,DIP2A,FZD5,GIPR,GLG1,GPR19,HMMR,IFNAR1,IFNGR1,IL10RA,IL17RA,IL18RAP,IL27RA,IL2RA,ITGB4,LAMP2,LGR6,LIFR,LRP8,LY9,MYLK,NTRK2,PDE1B,PDE1C,PILRB,PLD2,PLSCR4,PLXNA2,PROCR,PTPRG,PTPRS,SELPLG,SLC16A1,SORL1,TBXA2R,TFRC,TGFBR1,TGFBR2,TNFRSF11B,TNFRSF12A,TNFRSF1B,TREM1",870,1369,2205.31525980473,2239,25
"sig_IL2_11_GSE6085_nn","IL2","ACVR1,ACVR2A,ADGRG1,ADGRL1,ADIPOR1,ADORA2B,AGTR1,AMHR2,APCDD1,AR,ATP6AP2,BAMBI,BOC,C3AR1,CALCRL,CCR7,CCR8,CD46,CD53,CD55,CD69,CD7,CD80,CD8A,CD93,CD96,CKAP4,CRLF3,CX3CR1,CXCR3,DCC,DSC3,EPHA2,EPHA7,EPHB6,FGFRL1,FZD5,FZD9,GPR135,GPR19,GRM1,GRM5,GRPR,GUCY2D,HAVCR2,HMMR,HRH2,IFNGR1,IL12RB1,IL13RA2,IL17RA,IL18RAP,IL20RB,IL21R,IL2RA,IL31RA,IL4R,IL6ST,ITGA2B,ITGA3,ITGA6,ITGA9,ITGAL,ITGAV,ITGB4,ITGB7,KLRB1,KLRG1,KREMEN1,LAG3,LEPR,LGR6,LRP1,LRP6,LRP8,LSR,LY9,MAG,MC1R,MYLK2,NMBR,NOTCH1,NOTCH3,NRCAM,NRXN3,NTRK1,PDE1B,PDE1C,PILRB,PLSCR1,PLSCR4,PLXDC2,PLXNC1,PROCR,PTPRG,PTPRJ,RTN4R,RYK,S1PR2,SCARB1,SELL,SLAMF7,SORL1,SSTR4,TACR1,TBXA2R,TGFBR1,TLR4,TNFRSF11B,TNFRSF13B,TNFRSF13C,TNFRSF18,TNFRSF1A,TYROBP,UNC5A,VASN",1570,2200,3366.57179905608,3770,25
"sig_IL2_12_GSE6085_nn","IL2","ACKR4,ACVR1,ADGRG1,ADGRL1,ADIPOR1,ADIPOR2,ADORA2B,AMHR2,ATP6AP2,AVPR2,BMPR1B,BOC,CALCRL,CCR4,CCR5,CD151,CD36,CD40,CD47,CD48,CD53,CD55,CD7,CD80,CD8A,CD96,CRHR1,DAG1,DCBLD2,DSG2,EFNB1,EPHA2,EPHB6,F2RL2,FGFRL1,FZD1,FZD5,GLG1,GUCY2D,HAVCR2,ICOSLG,IFNAR1,IFNGR1,IGF2R,IL12RB2,IL17RA,IL18R1,IL18RAP,IL21R,IL27RA,IL2RA,IL2RB,IL4R,IL6R,ITGA10,ITGA3,ITGA6,ITGA7,ITGA9,ITGAE,ITGAV,ITGAX,ITGB1,ITGB4,ITGB7,JMJD6,KIT,KLRB1,KLRG1,LAG3,LAMP1,LDLR,LGR6,LPAR1,LPAR2,LRP1,LRP6,LRP8,MYLK,NECTIN1,NOTCH1,NOTCH3,NRCAM,NRXN2,NTNG2,NTRK1,OGFR,PDE1B,PDE1C,PDGFRB,PECAM1,PILRA,PILRB,PLSCR4,PRLR,PROCR,PTPRB,PTPRC,PTPRG,PTPRJ,PTPRS,PVR,RPSA,S1PR2,SCARB1,SLAMF7,SLC16A1,SORL1,SPN,SSTR2,ST14,TACR1,TBXA2R,TFRC,TGFBR1,TGFBR2,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF18,TNFRSF1A,TNFRSF1B,TNFRSF21,TNFRSF8,TNFRSF9,VIPR1",2073,2632,5244.08498466291,4705,25
"sig_IL2_2_GSE6085_nn","IL2","CD69,CX3CR1,EPHA2,IFNAR1,IL10RA,IL4R,ITGA9,TNFRSF13B",105,78,243.852773032559,183,25
"sig_IL2_3_GSE6085_nn","IL2","ADGRG1,BAMBI,CD151,CD80,CD8A,CX3CR1,CXCR4,EPHA2,GPR19,ICOSLG,IFNAR1,IL17RA,IL2RA,IL4R,ITGA9,ITGB4,PLSCR1,PTCH1,PTPRG,PTPRZ1,SORL1,TBXA2R,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B",407,477,966.654410303216,884,25
"sig_IL2_4_GSE6085_nn","IL2","ACVR1,ADGRG1,ADIPOR2,AGTR1,AMFR,APP,AXL,BAMBI,CCR4,CD274,CD48,CD55,CD69,CD80,CD8A,CRLF3,CTLA4,DCBLD2,EPHA2,EPHB2,FGFR1,FGFRL1,FZD5,GLG1,GPR19,HAVCR2,HRH2,IFNAR1,IFNGR1,IL17RA,IL18RAP,IL20RB,IL21R,IL2RA,IL2RB,IL4R,IL6ST,ITGA6,ITGA9,ITGAV,ITGB1,ITGB4,KLRB1,LGR6,LRP8,MC2R,NRCAM,P2RY14,PDE1B,PLD2,PLSCR1,PLXDC2,PROCR,PRTG,PTPRF,PTPRG,PTPRJ,PTPRZ1,RGMB,S1PR2,SLC16A1,SORL1,ST14,TBXA2R,TGFBR2,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF18,TNFRSF21,TNFRSF8",1995,1369,3359.03634427464,3364,25
"sig_IL2_5_GSE6085_nn","IL2","ADGRG1,ADGRL1,ADIPOR1,ADIPOR2,ADORA2B,AXL,BAMBI,CADM1,CCR4,CD151,CD274,CD47,CD53,CD55,CD69,CD80,CD8A,CD96,CFC1,CRLF3,CTLA4,DAG1,DCBLD2,DDR2,DIP2A,EGFR,EPHA2,EPHA6,EPHB2,F2RL2,FGFR1,FGFR4,FZD5,GLG1,GP6,HAVCR2,HRH2,ICOSLG,IFNAR1,IFNGR1,IL10RA,IL12RB2,IL17RA,IL18RAP,IL20RB,IL21R,IL27RA,IL2RA,IL4R,ITGA6,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,KLRB1,LAMP1,LGR6,LRP1,LRP8,LY9,MYLK,NOTCH1,NRCAM,NRXN3,PDE1B,PDE1C,PECAM1,PILRB,PLD2,PLSCR4,PROCR,PTPRG,PTPRJ,PTPRZ1,ROBO3,S1PR2,SELPLG,SLC16A1,SORL1,ST14,TBXA2R,TGFBR1,TGFBR2,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF18,TNFRSF1A,TNFRSF21,TNFRSF8,TNFRSF9,TREM1",1485,2375,4038.851873828,3860,25
"sig_IL2_6_GSE6085_nn","IL2","ACVR2A,ADGRG1,ADGRL1,ADORA2B,ATP1A3,AXL,BOC,CADM1,CCR4,CD151,CD274,CD36,CD53,CD55,CD80,CD8A,CD93,CRLF1,CTLA4,DAG1,DCBLD2,DDR2,EFNB1,EGFR,EPHA2,F2RL2,FGFR1,FGFRL1,FZD5,GLG1,GUCY2D,HAVCR2,HRH2,ICOSLG,IFNAR1,IFNGR1,IL10RA,IL12RB2,IL17RA,IL18RAP,IL20RB,IL21R,IL27RA,IL2RA,IL4R,IL6ST,INSR,ITGA6,ITGA9,ITGAV,ITGAX,ITGB1,ITGB4,KLRB1,KREMEN1,LAMP1,LGR6,LRP8,LY9,MYLK,NOTCH1,NRCAM,NTRK3,PDE1B,PDE1C,PECAM1,PILRB,PLD2,PLSCR4,PROCR,PTPRG,PTPRS,PVR,ROBO3,RXFP2,S1PR2,SDC1,SELE,SELP,SELPLG,SLC16A1,SORL1,SPN,ST14,TBXA2R,TGFBR1,TGFBR2,THBD,THY1,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF18,TNFRSF21,TNFRSF8,TNFRSF9",1895,2114,4153.00656853204,4009,25
"sig_IL2_7_GSE6085_nn","IL2","ADAM23,ADGRG1,ADGRL1,ADORA2B,APLP2,ATP1A3,ATRN,BAMBI,BOC,C5AR1,CANX,CCR4,CD151,CD274,CD28,CD53,CD55,CD8A,CD93,CRLF1,CRLF3,CSPG4,CTLA4,CXCR4,DCBLD2,DCC,DIP2A,DYSF,EDAR,EPHA2,EPHB2,F2RL2,FGFR1,FGFRL1,FZD5,GLG1,GPR19,GUCY2D,HAVCR2,HRH2,ICOSLG,IFNAR1,IFNGR1,IGF1R,IL10RA,IL12RB2,IL17RA,IL18RAP,IL20RB,IL21R,IL2RA,IL4R,IL6ST,ITGA6,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,KLRB1,KLRG1,KREMEN1,LAMP1,LGR6,LRP8,LY9,NOTCH1,NRCAM,NTRK3,PECAM1,PILRB,PLD2,PLSCR4,PLXNB3,PROCR,PTPRG,PTPRS,PVR,ROBO3,S1PR2,SCARB1,SCN8A,SELL,SELPLG,SLAMF6,SLC16A1,SORL1,ST14,TBXA2R,TFRC,TGFBR1,TGFBR2,THY1,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF18,TNFRSF1A,TNFRSF21,TNFRSF8,TNFRSF9,TSPAN1",2281,1889,4417.99834949439,4170,25
"sig_IL2_8_GSE6085_nn","IL2","ACVR1,ADGRG1,ADGRL1,ADORA2B,APLP2,ATP1A3,BAMBI,BOC,C5AR1,CANX,CCR4,CD151,CD200R1L,CD274,CD28,CD53,CD55,CD8A,CD93,CD96,CRLF1,CRLF3,CTLA4,DAG1,DCBLD2,DIP2A,DYSF,EGFR,EPHA2,EPHA7,EPHB2,FGFRL1,FZD5,GLG1,GPR19,HAVCR2,HRH2,ICOSLG,IFNAR1,IFNGR1,IL10RA,IL12RB2,IL17RA,IL18RAP,IL20RB,IL21R,IL27RA,IL2RA,IL4R,IL6ST,ITGA6,ITGA9,ITGB3,ITGB4,KLRB1,KREMEN1,LAMP1,LGR6,LRP8,LY9,NOTCH1,NRCAM,PDE1C,PECAM1,PILRB,PITPNM3,PLD2,PLSCR4,PLXNB3,PROCR,PTCH1,PTPRG,PTPRS,PVR,ROBO3,RXFP2,SCARB1,SELPLG,SLAMF6,SLC16A1,SORL1,ST14,TBXA2R,TFRC,TGFBR1,TGFBR2,THY1,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF13C,TNFRSF18,TNFRSF21,TNFRSF8,TNFRSF9",2178,1877,4345.71023482325,4055,25
"sig_IL2_9_GSE6085_nn","IL2","ACVR1,ADGRG1,ADGRL1,ADIPOR1,ADORA2B,APLP2,ATP1A3,BOC,CANX,CD151,CD53,CD7,CD8A,CD96,CRLF1,CTLA4,DCBLD2,DIP2A,F2RL3,FGFR1,FGFRL1,FZD5,GLG1,GPR19,HMMR,HRH2,IFNAR1,IFNGR1,IL10RA,IL12RB2,IL15RA,IL17RA,IL18RAP,IL20RB,IL27RA,IL2RA,ITGAX,ITGB2,ITGB4,KLRB1,KLRG1,KREMEN1,LAG3,LAMP1,LAMP2,LGR6,LRP8,LY9,NOTCH1,NRCAM,NT5E,PDE1C,PILRB,PLD2,PLGRKT,PLSCR4,PLXNB3,PROCR,PTCH1,PTPRC,PTPRG,PTPRS,ROBO3,SCARB1,SELPLG,SLC16A1,SORL1,TBXA2R,TFRC,TGFBR1,TGFBR2,THBD,THY1,TLR4,TNFRSF11B,TNFRSF12A,TNFRSF1B,TNFRSF21,TNFRSF8",1956,1460,3627.2365448777,3416,25
"sig_IL21_1_GSE2059_nn","IL21","AR,CCR2,CCR5,CD28,CD5,CD96,CRLF2,CXCR4,CXCR6,DPP4,ERAP1,FLOT1,ICAM1,IL12RB2,IL17RA,IL1R1,IL21R,IL2RA,IL4R,IL6ST,IL7R,ITGA6,ITGAE,ITGB7,KLRD1,LAMP2,NOTCH2,PLSCR1,SELP,SLAMF6",132,117,273.102834859611,249,7
"sig_IL33andIL12B_1_GSE72791_nn","IL33andIL12B","ADRB2,BTLA,CCR5,CXCR3,CXCR6,ICOS,IL18RAP,IL1RL1,IL2RA,IL6ST,SLAMF1,TNFRSF25",95,7,126.776920613494,102,1
"sig_IL4_1_GSE32423_nn","IL4","APP,CD55,IL2RA,ITGB3,KLRK1,LDLR,RAMP1",48,21,157.780525850668,69,11
"sig_IL4andIL7_1_GSE32423_nn","IL4andIL7","APP,CD55,IL2RA,ITGB3,KLRK1,LDLR",46,21,158.754724257108,67,1
"sig_PDGFB_1_GSE46564_nn","PDGFB","ABCA1,ACVR2A,ADAM11,ADCYAP1R1,ADIPOR2,ADRB2,AGTR1,AGTR2,ATP1A3,ATP6AP2,ATRN,BMPR1A,BOC,C3AR1,CALCRL,CD1D,CD274,CD300LB,CD44,CD80,CKAP4,CMKLR1,CNTFR,CRLF1,DCBLD2,DDR1,EDA2R,EDNRA,EFNB1,EGFR,EPHB6,ERAP1,ERBB2,F2R,F2RL1,F3,FAS,FGFR2,FGFRL1,FZD2,FZD7,FZD8,GFRA1,GFRA4,GHR,GPC1,GPR39,GRPR,IFNAR2,IGF1R,IL10RB,IL13RA1,IL13RA2,IL18RAP,IL1R1,IL1RAP,IL1RL1,IL6ST,INSR,ITGA1,ITGA2,ITGA3,ITGA4,ITGB2,ITGB3,ITGB5,JAM2,LDLR,LGR6,LMBR1L,LPAR4,LRP4,LRP6,LRP8,LRRC4C,MERTK,MET,MYLK,NOTCH2,NPR2,NPY1R,NRCAM,NRP1,NT5E,OGFR,PLAUR,PLSCR4,PLXNB1,PROCR,PTCH1,PTPRJ,PTPRK,RAMP3,RGMB,SCARB1,SELE,SLC16A1,SLC40A1,SORL1,SORT1,TBXA2R,TGFBR1,THBD,TNFRSF12A,TNFRSF1B,UNC5C,VCAM1,VSIR",1519,1584,2108.41071516813,3103,1
"sig_SHH_1_GSE42565_nn","SHH","ACKR3,ALCAM,CNR1,L1CAM,NRCAM,PTCH1,RET,ROBO3,VLDLR",97,7,172.664748173409,104,23
"sig_SHH_1_GSE4936_nn","SHH","ACKR3,ALCAM,APP,BOC,CADM1,F11R,FZD3,GAS1,L1CAM,NCAM1,NRCAM,PLXNA2,PTCH1,RET,VLDLR",180,98,176.067325957326,278,23
"sig_TGFB1_1_GSE18648_nn","TGFB1","ACVR1,ADRA2A,AGTR1,AGTR2,ALCAM,APLP2,BDKRB2,C3AR1,CD1D,CD200,CD248,CD36,CD40,CD47,CKAP4,CMKLR1,CNTN1,DCC,DYSF,EDNRA,EFNB1,EGFR,EPHB6,FAP,FGFR1,FGFR2,FGFR3,FGFRL1,FZD6,GALR1,GFRA1,GFRA3,IL1RAP,IL6ST,ITGA4,ITGA9,JMJD6,KIT,LAMA4,LEPR,LIFR,LRP4,LRP8,LRRC4C,MCAM,MRC1,NPR3,NRCAM,NRP1,PDGFRA,PHEX,PLXNC1,PTPRB,PTPRD,SDC3,SIRPA,SLC16A7,SORT1,SSTR2,STX1A,TGFBR3,TRHR,UNC5C,UNC5D,VCAM1,VLDLR",537,845,888.139715199205,1382,5
"sig_TGFB1andIL6_1_GSE43955_nn","TGFB1andIL6","VIPR1",24,20,58.2641048733065,44,18
"sig_TGFB1andIL6_10_GSE43955_nn","TGFB1andIL6","ABCA1,ACVR2A,ACVRL1,ADGRE5,APLP2,APP,BAMBI,BMPR1A,CCR6,CCR8,CCR9,CD151,CD160,CD200,CD27,CD274,CD4,CD44,CD47,CD53,CD72,CD84,CD9,CD96,CNTNAP2,CTLA4,CXCR3,CXCR5,DAG1,DDR1,DPP4,ERAP1,F3,FAS,FLOT1,GPR19,ICAM1,IFNAR1,IFNAR2,IFNGR1,IGF2R,IL10RB,IL15RA,IL1R1,IL2RA,IL2RB,IL2RG,IL6ST,ITGA3,ITGA4,ITGA9,KLRD1,LAG3,LAMP2,LTK,NECTIN3,NOTCH1,NRP1,NTNG1,OGFR,PLGRKT,PLSCR1,PLXNC1,PTPRC,PTPRF,PTPRJ,PTPRS,SELP,SIRPA,SLAMF6,SLAMF7,SORL1,ST14,TGFBR1,TNFRSF12A,TNFRSF13B,TNFRSF18,TNFRSF1A,TNFRSF25,TNFRSF4,TNFRSF9,TRHR",561,873,1233.64659539979,1434,18
"sig_TGFB1andIL6_11_GSE43955_nn","TGFB1andIL6","ABCA1,ACVR2A,APLP2,CD160,CD200,CD274,CD4,CD48,CD53,CD84,CD9,CD96,CTLA4,CXCR3,CXCR5,DDR1,DPP4,ERAP1,FAP,FLOT1,GNRHR,IL15RA,IL1R1,IL2RA,IL2RB,IL2RG,ITGAV,ITGB1,LAG3,LAMP2,NOTCH1,NRP1,NT5E,PLGRKT,PLSCR1,PLXNC1,PTPRF,PTPRJ,SLAMF6,ST14,TGFBR1,TGFBR2,TNFRSF13B,TNFRSF13C,TNFRSF18,TNFRSF25,UNC5C,VSIR",326,410,978.679832945884,736,18
"sig_TGFB1andIL6_12_GSE43955_nn","TGFB1andIL6","ABCA1,ACVR2A,ACVRL1,APLP2,BAMBI,BMPR1A,BMPR2,CCR4,CCR6,CCR9,CD160,CD1D,CD200,CD200R1,CD27,CD274,CD38,CD4,CD40LG,CD53,CD55,CD74,CD84,CD9,CD96,CRLF3,CTLA4,CXCR3,CXCR4,CXCR5,DDR1,DPP4,ENG,ERAP1,FAP,FLOT1,FZD9,HAVCR1,HMMR,ICOS,IFNAR1,IGF1R,IL15RA,IL17RE,IL18RAP,IL1R1,IL2RA,IL2RB,IL2RG,IL6ST,IL7R,ITGA3,ITGAV,ITGB1,KLRD1,L1CAM,LAG3,LAMP2,LHCGR,LRP4,LRRC4,MRC1,NECTIN3,NOTCH1,NOTCH2,NRP1,NT5E,OGFR,PLD2,PLGRKT,PLSCR1,PLXNC1,PROCR,PTPRC,PTPRF,PTPRJ,PTPRK,PTPRS,PVR,RYK,SDC3,SELL,SLAMF1,SLAMF6,SLAMF7,SORT1,ST14,TGFBR1,TGFBR2,THY1,TNFRSF12A,TNFRSF13B,TNFRSF13C,TNFRSF14,TNFRSF18,TNFRSF25,TNFRSF4,TNFRSF9,TYRO3,VCAM1,VSIR",789,947,1604.55404416295,1736,18
"sig_TGFB1andIL6_13_GSE43955_nn","TGFB1andIL6","ABCA1,ACVR2A,ADGRE5,ALCAM,APLP2,ATP6AP2,BMPR1A,CADM1,CALCRL,CCR4,CCR6,CCR8,CD151,CD160,CD1D,CD2,CD200,CD200R1,CD27,CD274,CD28,CD320,CD38,CD4,CD40LG,CD47,CD72,CD74,CD80,CD81,CD82,CD84,CD86,CD9,CD96,CEACAM1,CFTR,CRTAM,CTLA4,CXCR3,CXCR4,CXCR5,CXCR6,DDR1,DPP4,ERAP1,F2R,FAP,FAS,FLOT1,GPR182,HAVCR1,ICOS,IFNAR1,IFNGR2,IL12RB2,IL15RA,IL17RE,IL18RAP,IL1R1,IL1RAP,IL2RA,IL2RB,IL2RG,IL4R,IL6ST,IL7R,ITGA3,ITGA4,ITGAV,ITGB1,KLRC1,KLRD1,L1CAM,LAG3,LAIR1,LAMP2,LDLR,LRP8,MRC1,NECTIN2,NECTIN3,NMUR1,NOTCH1,NRP1,NRP2,NT5E,OGFR,PECAM1,PLD2,PLGRKT,PLSCR1,PLXNA3,PLXNC1,PLXND1,PROCR,PTPRC,PTPRF,PTPRJ,PTPRS,PVR,SDC3,SELL,SIRPA,SLAMF6,SLAMF7,ST14,STX1A,TGFBR1,TGFBR2,THY1,TNFRSF12A,TNFRSF13B,TNFRSF13C,TNFRSF18,TNFRSF25,TNFRSF4,TNFRSF9,VSIR",903,1352,1976.90886384943,2255,18
"sig_TGFB1andIL6_14_GSE43955_nn","TGFB1andIL6","ABCA1,ACVR1B,ALCAM,APLP2,BMPR1A,CADM1,CALCRL,CCRL2,CD151,CD160,CD1D,CD2,CD274,CD28,CD38,CD47,CD80,CD81,CD84,CD9,CD96,CTLA4,CXCR4,DDR1,DPP4,ERAP1,FAP,FAS,FLOT1,FZD7,ICOS,IFNAR1,IL15RA,IL2RA,IL2RB,IL7R,ITGA3,ITGAV,ITGB1,KLRD1,LAIR1,LAMP2,NRP1,NT5E,OGFR,PLGRKT,PLSCR1,PLXNC1,PLXND1,PROCR,PTPRC,PTPRF,PTPRJ,PTPRS,SLAMF6,ST14,STRA6,TNFRSF13B,TNFRSF13C,TNFRSF25,UTS2R,VLDLR",507,649,1399.78718852056,1156,18
